% Model:              
% Version:            COMSOL 5.3.1.348
% Date:               Jul 5 2019, 13:11
% Dimension:          2
% Nodes:              2500
% Expressions:        3
% Description:        
% Length unit:        m
% X                       Y                        u2 (K) @ t=0             u2 (K) @ t=1.9E-5        u2 (K) @ t=1E-4
0.04285714285714285       0.0016326530612244896    349.99999975053765       350.2074114709769        351.5128068899128
0.044897959183673466      0.0016326530612244896    350.00000018033757       350.1123832420921        349.4951626726315
0.046938775510204075      0.0016326530612244896    350.0000002862303        350.02813081647594       347.43849207588875
0.048979591836734684      0.0016326530612244896    350.00000006821597       349.95465419412835       345.3427950996844
0.0510204081632653        0.0016326530612244896    350.00000024709686       349.87553856305595       343.1779747214905
0.05306122448979591       0.0016326530612244896    349.9999993439556        349.7870780094825        340.93332196914884
0.055102040816326525      0.0016326530612244896    349.9999994398327        349.6642773209087        338.58001858804045
0.057142857142857134      0.0016326530612244896    350.00000055423413       349.5069902592885        336.1179267374292
0.05918367346938775       0.0016326530612244896    350.00000253342785       349.31462829561775       333.54559762094124
0.06122448979591836       0.0016326530612244896    350.00000269462817       349.061546818329         330.8345236296685
0.06326530612244897       0.0016326530612244896    349.9999929899653        348.72570602148005       327.9757574590209
0.06530612244897958       0.0016326530612244896    349.99999582517637       348.2333872361155        324.95527945428296
0.06734693877551019       0.0016326530612244896    350.00001120026167       347.5845904622355        321.77308961545475
0.0693877551020408        0.0016326530612244896    350.0000250587002        346.7725364880539        318.42710964857736
0.07142857142857142       0.0016326530612244896    349.9999902174866        345.7079072004113        314.90291410420406
0.07346938775510203       0.0016326530612244896    349.99996723626805       344.290461821748         311.2011304120336
0.07551020408163264       0.0016326530612244896    349.99999597722626       342.3525384290994        307.32579566083416
0.07755102040816325       0.0016326530612244896    350.0000764403611        339.89413702246566       303.2769098506056
0.07959183673469387       0.0016326530612244896    350.00000103509706       336.8690398286018        299.0550411412708
